,unique_words,total_words,lex_div,unusual_words,content_frac,avg_len_words,compound,neg,neu,pos,NN,PR,RB,RBR,RBS,UH,VB,JJ,JJR,JJS,EX,labels,artist
184,80.0,262.0,0.30534351145,6,0.599236641221,2.86641221374,-0.9863,0.223,0.683,0.094,0.2156133829,0.0780669144981,0.0594795539033,0.0,0.0,0.0111524163569,0.159851301115,0.0148698884758,0.0,0.0,0.0,The End Has No End-The Strokes,The Strokes
185,154.0,296.0,0.52027027027,11,0.530405405405,3.22297297297,-0.9014,0.093,0.858,0.049,0.174917491749,0.184818481848,0.042904290429,0.0,0.0,0.00990099009901,0.221122112211,0.036303630363,0.00660066006601,0.0,0.00660066006601,Threat of Joy-The Strokes,The Strokes
186,114.0,316.0,0.360759493671,5,0.503164556962,3.37658227848,-0.9177,0.117,0.788,0.095,0.159021406728,0.162079510703,0.113149847095,0.0,0.00305810397554,0.00305810397554,0.238532110092,0.0244648318043,0.0,0.0,0.0,Taken for a Fool-The Strokes,The Strokes
187,61.0,194.0,0.314432989691,2,0.494845360825,2.85051546392,-0.8913,0.107,0.865,0.028,0.105527638191,0.226130653266,0.13567839196,0.0,0.0,0.0100502512563,0.246231155779,0.0251256281407,0.0,0.0,0.0,Automatic Stop-The Strokes,The Strokes
188,103.0,215.0,0.479069767442,7,0.520930232558,3.49302325581,0.9548,0.053,0.835,0.112,0.151111111111,0.151111111111,0.12,0.0,0.0,0.0133333333333,0.271111111111,0.0577777777778,0.0,0.0,0.0,The Modern Age-The Strokes,The Strokes
189,95.0,227.0,0.418502202643,5,0.511013215859,3.31718061674,0.6885,0.071,0.827,0.101,0.0995670995671,0.190476190476,0.142857142857,0.00865800865801,0.0,0.00865800865801,0.242424242424,0.030303030303,0.0,0.0,0.0,Reptilia-The Strokes,The Strokes
190,106.0,249.0,0.425702811245,4,0.5140562249,3.55421686747,-0.9064,0.075,0.889,0.036,0.166666666667,0.170634920635,0.0674603174603,0.0,0.0,0.0,0.18253968254,0.0277777777778,0.0,0.0,0.0,Oblivius-The Strokes,The Strokes
191,99.0,155.0,0.638709677419,13,0.477419354839,3.35483870968,0.795,0.037,0.864,0.099,0.153374233129,0.171779141104,0.0613496932515,0.00613496932515,0.0,0.0122699386503,0.263803680982,0.0429447852761,0.00613496932515,0.0,0.0,Soma-The Strokes,The Strokes
192,110.0,242.0,0.454545454545,11,0.632231404959,3.30578512397,0.9881,0.08,0.691,0.229,0.113821138211,0.191056910569,0.105691056911,0.0,0.0,0.0284552845528,0.231707317073,0.0691056910569,0.00813008130081,0.0121951219512,0.0,Someday-The Strokes,The Strokes
193,115.0,272.0,0.422794117647,10,0.488970588235,3.16911764706,-0.5751,0.124,0.78,0.096,0.104693140794,0.209386281588,0.0974729241877,0.0,0.0,0.0072202166065,0.256317689531,0.0830324909747,0.0,0.0,0.0,Hard to Explain-The Strokes,The Strokes
194,101.0,222.0,0.454954954955,6,0.572072072072,3.3963963964,0.2603,0.116,0.782,0.102,0.121076233184,0.174887892377,0.0717488789238,0.0,0.0,0.0224215246637,0.27802690583,0.0269058295964,0.00448430493274,0.0,0.00448430493274,Heart in a Cage-The Strokes,The Strokes
195,139.0,267.0,0.520599250936,8,0.501872659176,3.26217228464,-0.8965,0.114,0.828,0.057,0.131386861314,0.189781021898,0.0510948905109,0.0,0.0,0.0,0.197080291971,0.029197080292,0.0036496350365,0.0,0.0,8 (Circle)-Bon Iver,Bon Iver
196,68.0,184.0,0.369565217391,8,0.516304347826,3.54347826087,-0.4137,0.048,0.921,0.031,0.163157894737,0.142105263158,0.126315789474,0.0,0.0,0.0,0.184210526316,0.0105263157895,0.0,0.0,0.00526315789474,Blindsided-Bon Iver,Bon Iver
197,107.0,217.0,0.493087557604,9,0.400921658986,3.69124423963,0.1469,0.061,0.879,0.059,0.219730941704,0.161434977578,0.0269058295964,0.0,0.0,0.0,0.170403587444,0.0538116591928,0.0,0.0,0.00448430493274,Re: Stacks-Bon Iver,Bon Iver
198,46.0,55.0,0.836363636364,6,0.527272727273,3.65454545455,0.7351,0.021,0.848,0.131,0.157894736842,0.157894736842,0.0701754385965,0.0,0.0,0.0,0.280701754386,0.0350877192982,0.0,0.0,0.0,Beach Baby-Bon Iver,Bon Iver
199,101.0,214.0,0.471962616822,9,0.542056074766,3.68224299065,-0.879,0.104,0.847,0.049,0.223744292237,0.159817351598,0.0547945205479,0.0,0.0,0.0,0.182648401826,0.0319634703196,0.0,0.0,0.0,Holocene-Bon Iver,Bon Iver
200,89.0,429.0,0.207459207459,6,0.475524475524,3.12820512821,-0.9805,0.102,0.864,0.034,0.190366972477,0.178899082569,0.0344036697248,0.0,0.0,0.0,0.18119266055,0.0321100917431,0.0,0.0,0.0,Lost In the World-Bon Iver,Bon Iver
201,108.0,210.0,0.514285714286,14,0.480952380952,3.55238095238,0.9614,0.059,0.799,0.142,0.13488372093,0.186046511628,0.0511627906977,0.0,0.0,0.0,0.246511627907,0.0325581395349,0.0046511627907,0.0,0.0,Blood Bank-Bon Iver,Bon Iver
202,89.0,234.0,0.380341880342,6,0.376068376068,3.08974358974,0.9506,0.086,0.767,0.147,0.129166666667,0.225,0.0375,0.0,0.0,0.0,0.179166666667,0.05,0.0,0.0,0.0,Skinny Love-Bon Iver,Bon Iver
203,112.0,177.0,0.632768361582,11,0.564971751412,3.67796610169,0.9431,0.008,0.879,0.113,0.247368421053,0.121052631579,0.0789473684211,0.0,0.0,0.0105263157895,0.168421052632,0.0631578947368,0.0,0.0,0.00526315789474,29 #Strafford APTS-Bon Iver,Bon Iver
204,52.0,91.0,0.571428571429,5,0.527472527473,3.51648351648,0.9442,0.0,0.84,0.16,0.301075268817,0.139784946237,0.0537634408602,0.0,0.0,0.0,0.182795698925,0.0645161290323,0.010752688172,0.0,0.0,Flume-Bon Iver,Bon Iver
205,389.0,879.0,0.442548350398,55,0.582480091013,3.70875995449,-0.9964,0.141,0.78,0.078,0.263271939328,0.120260021668,0.056338028169,0.00216684723727,0.0,0.00108342361863,0.182015167931,0.0704225352113,0.0032502708559,0.00216684723727,0.00108342361863,Monster-Bon Iver,Bon Iver
206,149.0,293.0,0.508532423208,12,0.477815699659,3.32764505119,0.7895,0.061,0.856,0.083,0.15,0.166666666667,0.0733333333333,0.0,0.0,0.0,0.203333333333,0.0233333333333,0.0,0.0,0.00333333333333,"33 ""God""-Bon Iver",Bon Iver
207,60.0,202.0,0.29702970297,4,0.524752475248,3.60396039604,-0.9338,0.158,0.763,0.079,0.161904761905,0.157142857143,0.0428571428571,0.0,0.0,0.0,0.3,0.0238095238095,0.0047619047619,0.0,0.0,The Wolves (Act I and II)-Bon Iver,Bon Iver
208,53.0,86.0,0.616279069767,4,0.767441860465,3.36046511628,0.6377,0.08,0.792,0.128,0.181818181818,0.0454545454545,0.0795454545455,0.0,0.0,0.0,0.147727272727,0.0681818181818,0.0,0.0,0.0,For Emma-Bon Iver,Bon Iver
209,100.0,169.0,0.591715976331,8,0.502958579882,3.52662721893,-0.5997,0.084,0.849,0.066,0.194444444444,0.0888888888889,0.0611111111111,0.0,0.0,0.0,0.211111111111,0.0388888888889,0.00555555555556,0.0,0.00555555555556,Michicant-Bon Iver,Bon Iver
210,100.0,347.0,0.28818443804,6,0.412103746398,3.5878962536,0.7506,0.019,0.925,0.056,0.159663865546,0.229691876751,0.0980392156863,0.00560224089636,0.0,0.0,0.201680672269,0.0168067226891,0.0,0.0,0.0,Soundcheck-Catfish and the Bottlemen,Catfish and the Bottlemen
211,56.0,137.0,0.408759124088,6,0.445255474453,3.59854014599,-0.7506,0.073,0.892,0.035,0.115107913669,0.244604316547,0.0143884892086,0.0,0.0,0.0,0.302158273381,0.00719424460432,0.0,0.0,0.0,Sidewinder-Catfish and the Bottlemen,Catfish and the Bottlemen
212,77.0,294.0,0.261904761905,4,0.517006802721,3.02380952381,-0.8937,0.084,0.885,0.031,0.0723684210526,0.213815789474,0.0723684210526,0.0,0.0,0.0,0.256578947368,0.0263157894737,0.0,0.0,0.0,Homesick-Catfish and the Bottlemen,Catfish and the Bottlemen
213,65.0,293.0,0.221843003413,3,0.566552901024,3.45051194539,-0.9904,0.194,0.765,0.041,0.147540983607,0.232786885246,0.111475409836,0.0,0.0,0.0,0.252459016393,0.0262295081967,0.0,0.0,0.0,7-Catfish and the Bottlemen,Catfish and the Bottlemen
214,83.0,165.0,0.50303030303,6,0.545454545455,3.39393939394,0.4864,0.127,0.745,0.128,0.156069364162,0.271676300578,0.0462427745665,0.0,0.0,0.0,0.242774566474,0.0404624277457,0.0,0.0,0.0,Hourglass-Catfish and the Bottlemen,Catfish and the Bottlemen
215,93.0,235.0,0.395744680851,7,0.417021276596,3.23404255319,-0.5321,0.055,0.901,0.044,0.118852459016,0.258196721311,0.0532786885246,0.0,0.0,0.00819672131148,0.25,0.0245901639344,0.0,0.0,0.0,Kathleen-Catfish and the Bottlemen,Catfish and the Bottlemen
216,83.0,181.0,0.458563535912,8,0.657458563536,3.32596685083,0.8186,0.022,0.916,0.062,0.159574468085,0.18085106383,0.0797872340426,0.0,0.0,0.0,0.212765957447,0.0265957446809,0.0,0.00531914893617,0.0,Tyrants-Catfish and the Bottlemen,Catfish and the Bottlemen
217,106.0,312.0,0.339743589744,6,0.528846153846,3.49679487179,-0.7142,0.124,0.771,0.105,0.133956386293,0.214953271028,0.0373831775701,0.0,0.0,0.0,0.221183800623,0.0342679127726,0.00623052959502,0.0,0.0,Cocoon-Catfish and the Bottlemen,Catfish and the Bottlemen
218,78.0,242.0,0.322314049587,7,0.49173553719,3.38429752066,-0.9813,0.152,0.8,0.048,0.0592885375494,0.233201581028,0.0948616600791,0.0,0.0,0.0237154150198,0.308300395257,0.0158102766798,0.0,0.0,0.0118577075099,Pacifier-Catfish and the Bottlemen,Catfish and the Bottlemen
219,96.0,239.0,0.401673640167,6,0.460251046025,3.5690376569,0.3335,0.058,0.866,0.076,0.0931174089069,0.255060728745,0.0931174089069,0.0080971659919,0.0,0.0,0.255060728745,0.0323886639676,0.00404858299595,0.00404858299595,0.0,Anything-Catfish and the Bottlemen,Catfish and the Bottlemen
220,85.0,232.0,0.366379310345,4,0.620689655172,3.65948275862,-0.9651,0.168,0.758,0.075,0.181034482759,0.155172413793,0.0991379310345,0.0,0.0,0.00431034482759,0.211206896552,0.0603448275862,0.0,0.00862068965517,0.0,Twice-Catfish and the Bottlemen,Catfish and the Bottlemen
221,82.0,209.0,0.392344497608,10,0.406698564593,3.58373205742,-0.4939,0.096,0.823,0.081,0.117647058824,0.262443438914,0.0407239819005,0.0,0.0,0.0135746606335,0.27149321267,0.00904977375566,0.0,0.0,0.00452488687783,Glasgow-Catfish and the Bottlemen,Catfish and the Bottlemen
222,93.0,334.0,0.278443113772,9,0.523952095808,3.22754491018,-0.9807,0.132,0.83,0.038,0.16091954023,0.290229885057,0.0804597701149,0.0,0.0,0.0,0.278735632184,0.0344827586207,0.0,0.0,0.0,Business-Catfish and the Bottlemen,Catfish and the Bottlemen
223,74.0,197.0,0.375634517766,4,0.421319796954,3.51776649746,0.8651,0.062,0.825,0.113,0.164319248826,0.211267605634,0.0422535211268,0.0,0.0,0.00469483568075,0.239436619718,0.0,0.0,0.0,0.0,Emily-Catfish and the Bottlemen,Catfish and the Bottlemen
224,85.0,261.0,0.325670498084,8,0.463601532567,3.75095785441,0.9325,0.071,0.814,0.116,0.150537634409,0.193548387097,0.0465949820789,0.0,0.0,0.0,0.240143369176,0.0143369175627,0.0,0.0,0.0,Postpone-Catfish and the Bottlemen,Catfish and the Bottlemen
225,82.0,238.0,0.344537815126,5,0.626050420168,3.59243697479,0.9816,0.184,0.546,0.27,0.206611570248,0.128099173554,0.0495867768595,0.00413223140496,0.0,0.0,0.231404958678,0.0661157024793,0.0,0.00413223140496,0.0247933884298,Beautiful War-Kings of Leon,Kings of Leon
226,67.0,137.0,0.489051094891,7,0.489051094891,3.80291970803,0.8225,0.08,0.803,0.117,0.193103448276,0.172413793103,0.0620689655172,0.0,0.0,0.0,0.289655172414,0.0551724137931,0.0,0.0206896551724,0.0,Sex on Fire (X Factor Performance)-Kings of Leon,Kings of Leon
227,82.0,230.0,0.35652173913,2,0.426086956522,3.3,0.7717,0.0,0.97,0.03,0.128755364807,0.210300429185,0.0257510729614,0.0,0.0,0.0,0.330472103004,0.0171673819742,0.0,0.00429184549356,0.0,Find Me-Kings of Leon,Kings of Leon
228,93.0,135.0,0.688888888889,5,0.481481481481,3.57777777778,0.1232,0.062,0.886,0.052,0.181818181818,0.181818181818,0.048951048951,0.0,0.0,0.0,0.251748251748,0.048951048951,0.0,0.0,0.0,Closer-Kings of Leon,Kings of Leon
229,91.0,238.0,0.382352941176,7,0.474789915966,3.45798319328,-0.8926,0.082,0.886,0.032,0.201646090535,0.0946502057613,0.0699588477366,0.0,0.0,0.0082304526749,0.185185185185,0.0329218106996,0.0,0.0,0.0082304526749,WALLS-Kings of Leon,Kings of Leon
230,65.0,200.0,0.325,5,0.465,3.86,0.5994,0.015,0.95,0.034,0.142156862745,0.176470588235,0.0392156862745,0.0,0.0,0.0,0.254901960784,0.00980392156863,0.0,0.0,0.00490196078431,Radioactive-Kings of Leon,Kings of Leon
231,69.0,147.0,0.469387755102,7,0.503401360544,3.61224489796,0.8225,0.078,0.807,0.115,0.206451612903,0.161290322581,0.0387096774194,0.0,0.0,0.0,0.245161290323,0.0516129032258,0.0,0.0193548387097,0.0,Sex On Fire-Kings of Leon,Kings of Leon
232,89.0,202.0,0.440594059406,6,0.569306930693,3.33168316832,0.4232,0.053,0.906,0.041,0.147058823529,0.176470588235,0.0882352941176,0.0,0.0,0.0,0.240196078431,0.0294117647059,0.00490196078431,0.0,0.0,Pyro-Kings of Leon,Kings of Leon
233,51.0,233.0,0.218884120172,1,0.454935622318,2.9356223176,0.9914,0.009,0.797,0.195,0.148760330579,0.202479338843,0.0702479338843,0.0,0.0,0.0,0.148760330579,0.0785123966942,0.0661157024793,0.0,0.0,Wait For Me-Kings of Leon,Kings of Leon
234,63.0,165.0,0.381818181818,6,0.533333333333,3.19393939394,0.3939,0.036,0.916,0.048,0.188235294118,0.147058823529,0.0,0.0,0.0,0.0176470588235,0.141176470588,0.00588235294118,0.0,0.0,0.0117647058824,Where Is My Mind?-Kings of Leon,Kings of Leon
235,75.0,236.0,0.317796610169,3,0.512711864407,3.87288135593,0.2732,0.029,0.937,0.034,0.253112033195,0.0829875518672,0.00414937759336,0.0,0.0,0.0,0.103734439834,0.0207468879668,0.0,0.0,0.0,Around the World-Kings of Leon,Kings of Leon
236,80.0,175.0,0.457142857143,6,0.594285714286,3.78857142857,-0.9042,0.138,0.798,0.063,0.303370786517,0.061797752809,0.0224719101124,0.0,0.0,0.0,0.185393258427,0.0505617977528,0.0112359550562,0.0,0.0,Waste a Moment-Kings of Leon,Kings of Leon
237,82.0,278.0,0.294964028777,2,0.514388489209,3.68705035971,0.9833,0.028,0.819,0.153,0.223404255319,0.120567375887,0.124113475177,0.0,0.0,0.0,0.159574468085,0.0,0.0,0.0,0.0,Reverend-Kings of Leon,Kings of Leon
238,58.0,170.0,0.341176470588,6,0.6,3.62941176471,0.977,0.028,0.769,0.202,0.185393258427,0.196629213483,0.0393258426966,0.0,0.0,0.0,0.224719101124,0.0280898876404,0.0,0.0,0.0,Use Somebody-Kings of Leon,Kings of Leon
239,91.0,259.0,0.351351351351,9,0.590733590734,3.43243243243,0.5759,0.079,0.85,0.07,0.19391634981,0.155893536122,0.133079847909,0.0,0.0,0.0152091254753,0.22433460076,0.0684410646388,0.0,0.0,0.0,Supersoaker-Kings of Leon,Kings of Leon
240,70.0,196.0,0.357142857143,7,0.520408163265,4.22959183673,-0.9145,0.157,0.746,0.097,0.300970873786,0.121359223301,0.00485436893204,0.0,0.0,0.0,0.184466019417,0.0194174757282,0.0,0.0,0.0,Forget About Life-Alvvays,Alvvays
241,107.0,233.0,0.459227467811,8,0.515021459227,3.83261802575,0.9031,0.055,0.856,0.089,0.196652719665,0.167364016736,0.092050209205,0.0,0.0,0.00836820083682,0.209205020921,0.0376569037657,0.0,0.0,0.00836820083682,Saved By A Waif-Alvvays,Alvvays
242,101.0,193.0,0.523316062176,11,0.445595854922,3.55440414508,0.3058,0.061,0.886,0.053,0.164251207729,0.111111111111,0.0821256038647,0.0,0.0,0.0,0.178743961353,0.0724637681159,0.00966183574879,0.0,0.0048309178744,Red Planet-Alvvays,Alvvays
243,122.0,356.0,0.342696629213,8,0.469101123596,3.17134831461,-0.9211,0.08,0.887,0.034,0.107142857143,0.181318681319,0.0274725274725,0.0,0.0,0.0,0.263736263736,0.0357142857143,0.0,0.0,0.0,Atop a Cake-Alvvays,Alvvays
244,97.0,233.0,0.416309012876,10,0.437768240343,3.42060085837,0.8625,0.07,0.836,0.094,0.172995780591,0.189873417722,0.0548523206751,0.0,0.0,0.0,0.181434599156,0.0548523206751,0.0,0.0,0.0042194092827,Next of Kin-Alvvays,Alvvays
245,93.0,238.0,0.390756302521,6,0.453781512605,3.73109243697,-0.1979,0.074,0.848,0.079,0.156,0.172,0.116,0.0,0.0,0.0,0.232,0.02,0.0,0.0,0.004,Party Police-Alvvays,Alvvays
246,82.0,161.0,0.509316770186,6,0.614906832298,3.55900621118,-0.4915,0.07,0.881,0.049,0.327380952381,0.113095238095,0.0357142857143,0.0,0.0,0.0,0.125,0.047619047619,0.0,0.0,0.00595238095238,"Archie, Marry Me-Alvvays",Alvvays
247,78.0,173.0,0.450867052023,6,0.445086705202,3.78612716763,-0.9591,0.149,0.809,0.042,0.239361702128,0.18085106383,0.0797872340426,0.0,0.0,0.0,0.175531914894,0.0212765957447,0.0,0.0,0.0,Your Type-Alvvays,Alvvays
248,92.0,301.0,0.305647840532,9,0.448504983389,3.42524916944,0.9695,0.026,0.865,0.11,0.180921052632,0.220394736842,0.0526315789474,0.0,0.0,0.0,0.151315789474,0.0164473684211,0.0,0.0,0.0,Dreams Tonite-Alvvays,Alvvays
249,81.0,234.0,0.346153846154,5,0.512820512821,3.87179487179,-0.9482,0.094,0.899,0.007,0.258687258687,0.177606177606,0.046332046332,0.003861003861,0.0,0.0,0.123552123552,0.034749034749,0.0,0.0,0.0,Plimsoll Punks-Alvvays,Alvvays
250,130.0,401.0,0.324189526185,11,0.473815461347,3.29675810474,-0.9344,0.07,0.899,0.03,0.185714285714,0.192857142857,0.0428571428571,0.0,0.0,0.0,0.161904761905,0.0214285714286,0.0,0.0,0.0,Lollipop (Ode to Jim)-Alvvays,Alvvays
251,74.0,124.0,0.596774193548,2,0.435483870968,3.79838709677,-0.1531,0.024,0.957,0.019,0.172932330827,0.15037593985,0.0977443609023,0.0,0.0,0.0,0.240601503759,0.015037593985,0.0,0.0,0.0300751879699,Already Gone-Alvvays,Alvvays
252,57.0,111.0,0.513513513514,8,0.495495495495,3.57657657658,0.9659,0.058,0.727,0.215,0.215517241379,0.129310344828,0.0862068965517,0.0,0.0,0.0,0.146551724138,0.0603448275862,0.00862068965517,0.0,0.0,Dives-Alvvays,Alvvays
253,85.0,256.0,0.33203125,2,0.51171875,3.65234375,-0.9875,0.195,0.765,0.039,0.144486692015,0.0988593155894,0.0684410646388,0.0,0.0,0.0,0.250950570342,0.0152091254753,0.0,0.0,0.0570342205323,In Undertow-Alvvays,Alvvays
254,102.0,317.0,0.321766561514,5,0.447949526814,3.22397476341,-0.5988,0.065,0.879,0.056,0.109717868339,0.188087774295,0.163009404389,0.0,0.0,0.0,0.235109717868,0.0313479623824,0.0,0.0,0.012539184953,Not My Baby-Alvvays,Alvvays
255,183.0,377.0,0.485411140584,16,0.496021220159,3.96286472149,-0.9846,0.135,0.815,0.05,0.226804123711,0.110824742268,0.0335051546392,0.0,0.0,0.0,0.198453608247,0.0360824742268,0.00257731958763,0.0,0.0,Bells of Morning-Dawud Wharnsby,Dawud Wharnsby
256,132.0,364.0,0.362637362637,23,0.458791208791,3.62637362637,0.7685,0.049,0.88,0.071,0.201591511936,0.127320954907,0.0397877984085,0.0,0.0,0.0,0.161803713528,0.0344827586207,0.0026525198939,0.0,0.0,Why Are the Drums so Silent-Dawud Wharnsby,Dawud Wharnsby
257,108.0,215.0,0.502325581395,11,0.53023255814,3.69302325581,0.9159,0.029,0.875,0.097,0.233183856502,0.103139013453,0.067264573991,0.0,0.0,0.0,0.210762331839,0.0403587443946,0.0,0.0,0.0,Out Seeing the Fields-Dawud Wharnsby,Dawud Wharnsby
258,145.0,382.0,0.379581151832,18,0.599476439791,3.47120418848,0.9691,0.043,0.847,0.111,0.243037974684,0.106329113924,0.053164556962,0.0,0.0,0.0,0.149367088608,0.0481012658228,0.00506329113924,0.0,0.00253164556962,Rachel-Dawud Wharnsby,Dawud Wharnsby
259,85.0,253.0,0.335968379447,7,0.612648221344,3.73913043478,0.9817,0.0,0.872,0.128,0.268939393939,0.0871212121212,0.0378787878788,0.0,0.0,0.0,0.0984848484848,0.0833333333333,0.0,0.0,0.0,Colours of Islam-Dawud Wharnsby,Dawud Wharnsby
260,121.0,375.0,0.322666666667,9,0.594666666667,3.94666666667,-0.9555,0.121,0.812,0.066,0.3515625,0.0755208333333,0.03125,0.0,0.0,0.0,0.109375,0.0260416666667,0.0,0.0,0.0234375,Allah Knows-Dawud Wharnsby,Dawud Wharnsby
